station,date,time,prec,metp,wv2
6069,21/03/2018,20,0.5,1.6,null
6069,21/03/2018,21,0.9,1.2,null
6069,21/03/2018,22,0.4,1.6,null
6069,21/03/2018,23,0.4,1.8,null
6069,22/03/2018,0,1,1.3,null
6069,22/03/2018,1,0.6,0.4,null
6069,22/03/2018,2,1.2,0.3,null
6069,22/03/2018,3,1.2,0.8,null
6069,22/03/2018,4,0.6,1.2,null
6069,22/03/2018,5,0,1.7,null
6069,22/03/2018,6,0,2,null
6069,22/03/2018,7,0,2.1,null
6069,22/03/2018,8,0,2.6,null
6069,22/03/2018,9,0,2.3,null
6069,22/03/2018,10,0,2,null
6069,22/03/2018,11,0,2.1,null
6069,22/03/2018,12,0,2.3,null
6069,22/03/2018,13,0,2.6,null
6069,22/03/2018,14,0,3.3,null
6069,22/03/2018,15,0,3.9,null
6069,22/03/2018,16,0,4.1,null
6069,22/03/2018,17,0,3.8,null
6069,22/03/2018,18,0,2.9,null
6069,22/03/2018,19,0,1.4,null
6069,22/03/2018,20,0,1.1,null
6069,22/03/2018,21,0,1.4,null
6069,22/03/2018,22,0,1.2,null
6069,22/03/2018,23,0,1.3,null
6069,23/03/2018,0,0,1.5,null
6069,23/03/2018,1,0,1.4,null
6069,23/03/2018,2,0,1.3,null
6069,23/03/2018,3,0,1.1,null
6069,23/03/2018,4,0,1,null
6069,23/03/2018,5,0,0.8,null
6069,23/03/2018,6,0,0.8,null
6069,23/03/2018,7,0,0.8,null
6069,23/03/2018,8,0,1.1,null
6069,23/03/2018,9,0,1.5,null
6069,23/03/2018,10,0,1.9,null
6069,23/03/2018,11,0,2.2,null
6069,23/03/2018,12,0,2.7,null
6069,23/03/2018,13,0,3.5,null
6069,23/03/2018,14,0,3.9,null
6069,23/03/2018,15,0,3.9,null
6069,23/03/2018,16,0,3.6,null
6069,23/03/2018,17,0,3.4,null
6069,23/03/2018,18,0,3,null
6069,23/03/2018,19,0,2.6,null
6069,23/03/2018,20,0,2.5,null
6069,23/03/2018,21,0,2.5,null
6069,23/03/2018,22,0,2.4,null
6069,23/03/2018,23,0,2.3,null
6069,24/03/2018,0,0,2.3,null
6069,24/03/2018,1,0,2.2,null
6069,24/03/2018,2,0,2.3,null
6069,24/03/2018,3,0,2.4,null
6069,24/03/2018,4,0,2.6,null
6069,24/03/2018,5,0,2.8,null
6069,24/03/2018,6,0,3,null
6069,24/03/2018,7,0,3.1,null
6069,24/03/2018,8,0,3.5,null
6069,24/03/2018,9,0,4.1,null
6069,24/03/2018,10,0,4.8,null
6069,24/03/2018,11,0,5.7,null
6069,24/03/2018,12,0,6.2,null
6069,24/03/2018,13,0,6.5,null
6069,24/03/2018,14,0,7.2,null
6069,24/03/2018,15,0,7,null
6069,24/03/2018,16,0,7.2,null
6069,24/03/2018,17,0,7,null
6069,24/03/2018,18,0,6.5,null
6069,24/03/2018,19,0,5.7,null
6069,24/03/2018,20,0,5.4,null
6069,24/03/2018,21,0,5.1,null
6069,24/03/2018,22,0,4.8,null
6069,24/03/2018,23,0,4.5,null
6069,25/03/2018,0,0,4.2,null
6069,25/03/2018,1,0,4.1,null
6069,25/03/2018,2,0.7,3.9,null
6069,25/03/2018,3,0.1,3.7,null
6069,25/03/2018,4,0,3.6,null
6069,25/03/2018,5,0,3.4,null
6069,25/03/2018,6,0,3.3,null
6069,25/03/2018,7,0,3.3,null
6069,25/03/2018,8,0,3.4,null
6069,25/03/2018,9,0,3.6,null
6069,25/03/2018,10,0,3.8,null
6069,25/03/2018,11,0,4.3,null
6069,25/03/2018,12,0,4.6,null
6069,25/03/2018,13,0,4.8,null
6069,25/03/2018,14,0,5.1,null
6069,25/03/2018,15,0,5.7,null
6069,25/03/2018,16,0,5.7,null
6069,25/03/2018,17,0,5.6,null
6069,25/03/2018,18,0,5.2,null
6069,25/03/2018,19,0,4.7,null
6069,25/03/2018,20,0,3.9,null
6069,25/03/2018,21,0,3.1,null
6069,25/03/2018,22,0,2.2,null
6069,25/03/2018,23,0,0.8,null
6069,26/03/2018,0,0,0.3,null
6069,26/03/2018,1,0,0.7,null
6069,26/03/2018,2,0,1.1,null
6069,26/03/2018,3,0,0.9,null
6069,26/03/2018,4,0,0.6,null
6069,26/03/2018,5,0,1,null
6069,26/03/2018,6,0,1.5,null
6069,26/03/2018,7,0,2.5,null
6069,26/03/2018,8,0.1,3.2,null
6069,26/03/2018,9,0,4.3,null
6069,26/03/2018,10,0,5.7,null
6069,26/03/2018,11,0,6.7,null
6069,26/03/2018,12,0.4,5.2,null
6069,26/03/2018,13,0,6.9,null
6069,26/03/2018,14,0,8.2,null
6069,26/03/2018,15,0,7.8,null
6069,26/03/2018,16,0,7.1,null
6069,26/03/2018,17,0,5.5,null
6069,26/03/2018,18,0,3.7,null
6069,26/03/2018,19,0,2,null
6069,26/03/2018,20,0,1,null
6069,26/03/2018,21,0,1.2,null
6069,26/03/2018,22,0,0.8,null
6069,26/03/2018,23,0,0.7,null
6069,27/03/2018,0,0,1,null
6069,27/03/2018,1,0,1.2,null
6069,27/03/2018,2,0,0.9,null
6069,27/03/2018,3,0,0.6,null
6069,27/03/2018,4,0,0.3,null
6069,27/03/2018,5,0,0.2,null
6069,27/03/2018,6,0,0,null
6069,27/03/2018,7,0,0,null
6069,27/03/2018,8,0,0.3,null
6069,27/03/2018,9,0,0.7,null
6069,27/03/2018,10,0,0.9,null
6069,27/03/2018,11,0,1.1,null
6069,27/03/2018,12,0,1.3,null
6069,27/03/2018,13,0,1,null
6069,27/03/2018,14,0,0.6,null
6069,27/03/2018,15,0,0.2,null
6069,27/03/2018,16,0,-0.3,null
6069,27/03/2018,17,0,-0.3,null
6069,27/03/2018,18,0,-0.3,null
6069,27/03/2018,19,0,-0.4,null
6069,27/03/2018,20,0,-0.3,null
6069,27/03/2018,21,0,-0.3,null
6069,27/03/2018,22,0,-0.4,null
6069,27/03/2018,23,0,-0.5,null
6069,28/03/2018,0,0,-0.5,null
6069,28/03/2018,1,0,-0.8,null
6069,28/03/2018,2,0,-1,null
6069,28/03/2018,3,0,-1.1,null
6069,28/03/2018,4,0,-1.3,null
6069,28/03/2018,5,0,-1.3,null
6069,28/03/2018,6,0,-1.2,null
6069,28/03/2018,7,0,-1.2,null
6069,28/03/2018,8,0,-1.3,null
6069,28/03/2018,9,0,-1.1,null
6069,28/03/2018,10,0,-0.7,null
6069,28/03/2018,11,0,-0.4,null
6069,28/03/2018,12,0,-0.1,null
6069,28/03/2018,13,0,0.2,null
6069,28/03/2018,14,0,0.3,null
6069,28/03/2018,15,0,0.4,null
6069,28/03/2018,16,0,0.4,null
6069,28/03/2018,17,0,0.4,null
6069,28/03/2018,18,0,0,null
6069,28/03/2018,19,0,-0.4,null
6069,28/03/2018,20,0,-0.7,null
6069,28/03/2018,21,0,-1.1,null
6069,28/03/2018,22,0,-1.4,null
6069,28/03/2018,23,0,-1.6,null
6069,29/03/2018,0,0,-1.5,null
6069,29/03/2018,1,0,-1.4,null
6069,29/03/2018,2,0,-1.3,null
6069,29/03/2018,3,0,-1.3,null
6069,29/03/2018,4,0,-1.3,null
6069,29/03/2018,5,0,-1.2,null
6069,29/03/2018,6,0,-1.1,null
6069,29/03/2018,7,0,-0.8,null
6069,29/03/2018,8,0,-0.2,null
6069,29/03/2018,9,0,0.2,null
6069,29/03/2018,10,0,1,null
6069,29/03/2018,11,0,1.2,null
6069,29/03/2018,12,0,1.7,null
6069,29/03/2018,13,0,1.6,null
6069,29/03/2018,14,0,1.5,null
6069,29/03/2018,15,0,1.6,null
6069,29/03/2018,16,0,1.6,null
6069,29/03/2018,17,0,1.3,null
6069,29/03/2018,18,0,0.8,null
6069,29/03/2018,19,0,0.6,null
6069,29/03/2018,20,0,0.2,null
6069,29/03/2018,21,0,-0.5,null
6069,29/03/2018,22,0,-1,null
6069,29/03/2018,23,0,-1.5,null
6069,30/03/2018,0,0,-1.8,null
6069,30/03/2018,1,0,-2.1,null
6069,30/03/2018,2,0,-2.5,null
6069,30/03/2018,3,0,-2.9,null
6069,30/03/2018,4,0,-2.8,null
6069,30/03/2018,5,0,-3.1,null
6069,30/03/2018,6,0,-3.2,null
6069,30/03/2018,7,0,-2,null
6069,30/03/2018,8,0,-0.5,null
6069,30/03/2018,9,0,0.9,null
6069,30/03/2018,10,0,1.8,null
6069,30/03/2018,11,0,3,null
6069,30/03/2018,12,0,3.5,null
6069,30/03/2018,13,0,3.7,null
6069,30/03/2018,14,0,4,null
6069,30/03/2018,15,0,4.3,null
6069,30/03/2018,16,0,3.7,null
6069,30/03/2018,17,0,2.6,null
6069,30/03/2018,18,0,1.2,null
6069,30/03/2018,19,0,-0.4,null
6069,30/03/2018,20,0,-1.1,null
6069,30/03/2018,21,0,-1.6,null
6069,30/03/2018,22,0,-1.6,null
6069,30/03/2018,23,0,-1.6,null
6069,31/03/2018,0,0,-1.7,null
6069,31/03/2018,1,0,-2.2,null
6069,31/03/2018,2,0,-2.6,null
6069,31/03/2018,3,0,-2.2,null
6069,31/03/2018,4,0,-2.3,null
6069,31/03/2018,5,0,-2,null
6069,31/03/2018,6,0,-1.6,null
6069,31/03/2018,7,0,-0.9,null
6069,31/03/2018,8,0,0.2,null
6069,31/03/2018,9,0,1.1,null
6069,31/03/2018,10,0,1.2,null
6069,31/03/2018,11,0,1.4,null
6069,31/03/2018,12,0,2.5,null
6069,31/03/2018,13,0,2.7,null
6069,31/03/2018,14,0,2.6,null
6069,31/03/2018,15,0,1.9,null
6069,31/03/2018,16,0,1.8,null
6069,31/03/2018,17,0,1.7,null
6069,31/03/2018,18,0,1.2,null
6069,31/03/2018,19,0,0.6,null
6069,31/03/2018,20,0,0.1,null
6069,31/03/2018,21,0,-0.2,null
6069,31/03/2018,22,0,-0.5,null
6069,31/03/2018,23,0,-0.7,null
6069,01/04/2018,0,0,-1,null
6069,01/04/2018,1,0,-1.1,null
6069,01/04/2018,2,0,-1.1,null
6069,01/04/2018,3,0,-1.1,null
6069,01/04/2018,4,0,-1.3,null
6069,01/04/2018,5,0,-1.3,null
6069,01/04/2018,6,0,-1.2,null
6069,01/04/2018,7,0,-0.7,null
6069,01/04/2018,8,0,0.3,null
6069,01/04/2018,9,0,1,null
6069,01/04/2018,10,0,1.8,null
6069,01/04/2018,11,0,2.9,null
6069,01/04/2018,12,0,4.3,null
6069,01/04/2018,13,0,5.5,null
6069,01/04/2018,14,0,5.7,null
6069,01/04/2018,15,0,5.7,null
6069,01/04/2018,16,0,5.3,null
6069,01/04/2018,17,0,4.4,null
6069,01/04/2018,18,0,3.1,null
6069,01/04/2018,19,0,1.1,null
6069,01/04/2018,20,0,0.1,null
6069,01/04/2018,21,0,-0.4,null
6069,01/04/2018,22,0,-1,null
6069,01/04/2018,23,0,-1.6,null
6069,02/04/2018,0,0,-1.9,null
6069,02/04/2018,1,0,-2.1,null
6069,02/04/2018,2,0,-2.4,null
6069,02/04/2018,3,0,-3,null
6069,02/04/2018,4,0,-3.3,null
6069,02/04/2018,5,0,-3.5,null
6069,02/04/2018,6,0,-3.4,null
6069,02/04/2018,7,0,-1.9,null
6069,02/04/2018,8,0,0.2,null
6069,02/04/2018,9,0,2.1,null
6069,02/04/2018,10,0,3.3,null
6069,02/04/2018,11,0,4.5,null
6069,02/04/2018,12,0,5.1,null
6069,02/04/2018,13,0,5.8,null
6069,02/04/2018,14,0,6.3,null
6069,02/04/2018,15,0,6.2,null
6069,02/04/2018,16,0,5.7,null
6069,02/04/2018,17,0,5.2,null
6069,02/04/2018,18,0,4.4,null
6069,02/04/2018,19,0,3.4,null
6069,02/04/2018,20,0,2.7,null
6069,02/04/2018,21,0,2.5,null
6069,02/04/2018,22,0,2.2,null
6069,02/04/2018,23,0,2,null
6069,03/04/2018,0,0,1.9,null
6069,03/04/2018,1,0.2,1.6,null
6069,03/04/2018,2,0.2,0.9,null
6069,03/04/2018,3,0.1,0.5,null
6069,03/04/2018,4,0,0.5,null
6069,03/04/2018,5,0,0.4,null
6069,03/04/2018,6,0,0.3,null
6069,03/04/2018,7,0,0.5,null
6069,03/04/2018,8,0.1,0.5,null
6069,03/04/2018,9,0.9,0.3,null
6069,03/04/2018,10,0.1,0.8,null
6069,03/04/2018,11,0.1,1.5,null
6069,03/04/2018,12,0,2.2,null
6069,03/04/2018,13,0,2.8,null
6069,03/04/2018,14,0,3.8,null
6069,03/04/2018,15,0,4.6,null
6069,03/04/2018,16,0.7,5.2,null
6069,03/04/2018,17,0.7,5.5,null
6069,03/04/2018,18,0.4,6.3,null
6069,03/04/2018,19,0.2,7.1,null
6069,03/04/2018,20,0,7.5,null
6069,03/04/2018,21,0,7.9,null
6069,03/04/2018,22,0,8.1,null
6069,03/04/2018,23,0,8.1,null
6069,04/04/2018,0,0.1,8.1,null
6069,04/04/2018,1,2,8.1,null
6069,04/04/2018,2,0.7,8,null
6069,04/04/2018,3,2.1,8,null
6069,04/04/2018,4,3.3,7.9,null
6069,04/04/2018,5,1.8,7.8,null
6069,04/04/2018,6,0,8,null
6069,04/04/2018,7,0,7.9,null
6069,04/04/2018,8,0,7.7,null
6069,04/04/2018,9,0,8.4,null
6069,04/04/2018,10,0,8.7,null
6069,04/04/2018,11,0,9.9,null
6069,04/04/2018,12,0,11.3,null
6069,04/04/2018,13,0,12.2,null
6069,04/04/2018,14,0,12.6,null
6069,04/04/2018,15,0,12.4,null
6069,04/04/2018,16,0,12,null
6069,04/04/2018,17,0,10.7,null
6069,04/04/2018,18,0,10.3,null
6069,04/04/2018,19,0,9.8,null
6069,04/04/2018,20,0,9.1,null
6069,04/04/2018,21,0.1,8.6,null
6069,04/04/2018,22,0.9,7.9,null
6069,04/04/2018,23,1.8,7.5,null
6069,05/04/2018,0,2.5,7.5,null
6069,05/04/2018,1,0.8,7.5,null
6069,05/04/2018,2,0.5,7.6,null
6069,05/04/2018,3,0,7.4,null
6069,05/04/2018,4,0,7.1,null
6069,05/04/2018,5,0,6.6,null
6069,05/04/2018,6,0,6,null
6069,05/04/2018,7,0,6.1,null
6069,05/04/2018,8,0,6.6,null
6069,05/04/2018,9,0.1,7.6,null
6069,05/04/2018,10,1.5,7.7,null
6069,05/04/2018,11,0.4,7.9,null
6069,05/04/2018,12,0.3,8.1,null
6069,05/04/2018,13,0,7.7,null
6069,05/04/2018,14,0.7,6.4,null
6069,05/04/2018,15,1,4.1,null
6069,05/04/2018,16,0,4.9,null
6069,05/04/2018,17,0,5.1,null
6069,05/04/2018,18,0,4.6,null
6069,05/04/2018,19,0,3.8,null
6069,05/04/2018,20,0,3.4,null
6069,05/04/2018,21,0,3,null
6069,05/04/2018,22,0,2.7,null
6069,05/04/2018,23,0,2.7,null
6069,06/04/2018,0,0,2.8,null
6069,06/04/2018,1,0,2.5,null
6069,06/04/2018,2,0,2.7,null
6069,06/04/2018,3,0,2.8,null
6069,06/04/2018,4,0,2.7,null
6069,06/04/2018,5,0,2.6,null
6069,06/04/2018,6,0,2.6,null
6069,06/04/2018,7,0,3.5,null
6069,06/04/2018,8,0,4.6,null
6069,06/04/2018,9,0,5.6,null
6069,06/04/2018,10,0,6.3,null
6069,06/04/2018,11,0,7,null
6069,06/04/2018,12,0,7.4,null
6069,06/04/2018,13,0,8.1,null
6069,06/04/2018,14,0,8.5,null
6069,06/04/2018,15,0,8.4,null
6069,06/04/2018,16,0,8.2,null
6069,06/04/2018,17,0,7.5,null
6069,06/04/2018,18,0,6.5,null
6069,06/04/2018,19,0,5.7,null
6069,06/04/2018,20,0,5,null
6069,06/04/2018,21,0,4.6,null
6069,06/04/2018,22,0,4.8,null
6069,06/04/2018,23,0,4.3,null
6069,07/04/2018,0,0,4.2,null
6069,07/04/2018,1,0,4.6,null
6069,07/04/2018,2,0,4.9,null
6069,07/04/2018,3,0,4.8,null
6069,07/04/2018,4,0,4.5,null
6069,07/04/2018,5,0,4.3,null
6069,07/04/2018,6,0,4.5,null
6069,07/04/2018,7,0,5.1,null
6069,07/04/2018,8,0,6.2,null
6069,07/04/2018,9,0,7.7,null
6069,07/04/2018,10,0,8.8,null
6069,07/04/2018,11,0,10.1,null
6069,07/04/2018,12,0,10.9,null
6069,07/04/2018,13,0,11.8,null
6069,07/04/2018,14,0,13,null
6069,07/04/2018,15,0,13.2,null
6069,07/04/2018,16,0,12.9,null
6069,07/04/2018,17,0,11.6,null
6069,07/04/2018,18,0,10.4,null
6069,07/04/2018,19,0,9,null
6069,07/04/2018,20,0,7.9,null
6069,07/04/2018,21,0,6.7,null
6069,07/04/2018,22,0,5.6,null
6069,07/04/2018,23,0,4.7,null
6069,08/04/2018,0,0,4.3,null
6069,08/04/2018,1,0,4,null
6069,08/04/2018,2,0,3.5,null
6069,08/04/2018,3,0,3.4,null
6069,08/04/2018,4,0,2.8,null
6069,08/04/2018,5,0,3.2,null
6069,08/04/2018,6,0,3.2,null
6069,08/04/2018,7,0,3.8,null
6069,08/04/2018,8,0,7.1,null
6069,08/04/2018,9,0,11.3,null
6069,08/04/2018,10,0,15,null
6069,08/04/2018,11,0,17.3,null
6069,08/04/2018,12,0,18.6,null
6069,08/04/2018,13,0,19.4,null
6069,08/04/2018,14,0,20.3,null
6069,08/04/2018,15,0,20.7,null
6069,08/04/2018,16,0,20,null
6069,08/04/2018,17,0,17.6,null
6069,08/04/2018,18,0,15.5,null
6069,08/04/2018,19,0,14.1,null
6069,08/04/2018,20,0,13.1,null
6069,08/04/2018,21,0,12.1,null
6069,08/04/2018,22,0,11.6,null
6069,08/04/2018,23,0,10.7,null
6069,09/04/2018,0,0,10.2,null
6069,09/04/2018,1,0,9.7,null
6069,09/04/2018,2,0,9.1,null
6069,09/04/2018,3,0,8.3,null
6069,09/04/2018,4,0,7.8,null
6069,09/04/2018,5,0,7.2,null
6069,09/04/2018,6,0,6.8,null
6069,09/04/2018,7,0,7.2,null
6069,09/04/2018,8,0,8,null
6069,09/04/2018,9,0,8.4,null
6069,09/04/2018,10,0,8.5,null
6069,09/04/2018,11,0,8.7,null
6069,09/04/2018,12,0,9.7,null
6069,09/04/2018,13,0,10.5,null
6069,09/04/2018,14,0,10.2,null
6069,09/04/2018,15,0,9.7,null
6069,09/04/2018,16,0,8.7,null
6069,09/04/2018,17,0,8.1,null
6069,09/04/2018,18,0,7.4,null
6069,09/04/2018,19,0,6.9,null
6069,09/04/2018,20,0,6,null
6069,09/04/2018,21,0,5.2,null
6069,09/04/2018,22,0,5.1,null
6069,09/04/2018,23,0,5.2,null
6069,10/04/2018,0,0,4.9,null
6069,10/04/2018,1,0,4.8,null
6069,10/04/2018,2,0,4.4,null
6069,10/04/2018,3,0,4.6,null
6069,10/04/2018,4,0,4.8,null
6069,10/04/2018,5,0,4.4,null
6069,10/04/2018,6,0,4.5,null
6069,10/04/2018,7,0,5,null
6069,10/04/2018,8,0,5.5,null
6069,10/04/2018,9,0,5.5,null
6069,10/04/2018,10,0,5.5,null
6069,10/04/2018,11,0,5.8,null
6069,10/04/2018,12,0,6.5,null
6069,10/04/2018,13,0,7.1,null
6069,10/04/2018,14,0,7.6,null
6069,10/04/2018,15,0,7.6,null
6069,10/04/2018,16,0,7.4,null
6069,10/04/2018,17,0,7.1,null
6069,10/04/2018,18,0,6.9,null
6069,10/04/2018,19,0,6.7,null
6069,10/04/2018,20,0,6.5,null
6069,10/04/2018,21,0,6.7,null
6069,10/04/2018,22,0,6.1,null
6069,10/04/2018,23,0,5.3,null
6069,11/04/2018,0,0,4.7,null
6069,11/04/2018,1,0,4.2,null
6069,11/04/2018,2,0,3.6,null
6069,11/04/2018,3,0,3.2,null
6069,11/04/2018,4,0,2.7,null
6069,11/04/2018,5,0,2.4,null
6069,11/04/2018,6,0,2.3,null
6069,11/04/2018,7,0,3,null
6069,11/04/2018,8,0,3.9,null
6069,11/04/2018,9,0,5,null
6069,11/04/2018,10,0,5.6,null
6069,11/04/2018,11,0,6.3,null
6069,11/04/2018,12,0,6.9,null
6069,11/04/2018,13,0,7.9,null
6069,11/04/2018,14,0,9.2,null
6069,11/04/2018,15,0,10.2,null
6069,11/04/2018,16,0,10.7,null
6069,11/04/2018,17,0,10.6,null
6069,11/04/2018,18,0,9.7,null
6069,11/04/2018,19,0,8.2,null
6069,11/04/2018,20,0,7,null
6069,11/04/2018,21,0,6.7,null
6069,11/04/2018,22,0,5.5,null
6069,11/04/2018,23,0,5.1,null
6069,12/04/2018,0,0,4.4,null
6069,12/04/2018,1,0,3.7,null
6069,12/04/2018,2,0,3.4,null
6069,12/04/2018,3,0,3,null
6069,12/04/2018,4,0,2.8,null
6069,12/04/2018,5,0,2.7,null
6069,12/04/2018,6,0,2.9,null
6069,12/04/2018,7,0,3.8,null
6069,12/04/2018,8,0,5,null
6069,12/04/2018,9,0,6.3,null
6069,12/04/2018,10,0,6.5,null
6069,12/04/2018,11,0,7.2,null
6069,12/04/2018,12,0,8.3,null
6069,12/04/2018,13,0,9.3,null
6069,12/04/2018,14,0,10.8,null
6069,12/04/2018,15,0,11.8,null
6069,12/04/2018,16,0,12.3,null
6069,12/04/2018,17,0,12.1,null
6069,12/04/2018,18,0,11.4,null
6069,12/04/2018,19,0,10.4,null
6069,12/04/2018,20,0,9.8,null
6069,12/04/2018,21,0,9.1,null
6069,12/04/2018,22,0,8.5,null
6069,12/04/2018,23,0,7.5,null
6069,13/04/2018,0,0,6.8,null
6069,13/04/2018,1,0,6.6,null
6069,13/04/2018,2,0,6.4,null
6069,13/04/2018,3,0,6.1,null
6069,13/04/2018,4,0,6.1,null
6069,13/04/2018,5,0,5.9,null
6069,13/04/2018,6,0,5.8,null
6069,13/04/2018,7,0,6.3,null
6069,13/04/2018,8,0,7.6,null
6069,13/04/2018,9,0,8.1,null
6069,13/04/2018,10,0,8.4,null
6069,13/04/2018,11,0,10.3,null
6069,13/04/2018,12,0,11.3,null
6069,13/04/2018,13,0,12.1,null
6069,13/04/2018,14,0,13.6,null
6069,13/04/2018,15,0,14.2,null
6069,13/04/2018,16,0,14.6,null
6069,13/04/2018,17,0,14.7,null
6069,13/04/2018,18,0,13.4,null
6069,13/04/2018,19,0,11.4,null
6069,13/04/2018,20,0,10.2,null
6069,13/04/2018,21,0,10.3,null
6069,13/04/2018,22,0,10.1,null
6069,13/04/2018,23,0,9.7,null
6069,14/04/2018,0,0,8.9,null
6069,14/04/2018,1,0,8.1,null
6069,14/04/2018,2,0,7.7,null
6069,14/04/2018,3,0,7,null
6069,14/04/2018,4,0,6.6,null
6069,14/04/2018,5,0,6.5,null
6069,14/04/2018,6,0,6.8,null
6069,14/04/2018,7,0,7.8,null
6069,14/04/2018,8,0,9.2,null
6069,14/04/2018,9,0,10.3,null
6069,14/04/2018,10,0,11.8,null
6069,14/04/2018,11,0,12.9,null
6069,14/04/2018,12,0,12.7,null
6069,14/04/2018,13,0,12.8,null
6069,14/04/2018,14,0,13.1,null
6069,14/04/2018,15,0,12.8,null
6069,14/04/2018,16,0,12.8,null
6069,14/04/2018,17,0,12.8,null
6069,14/04/2018,18,0,12.4,null
6069,14/04/2018,19,0,11.5,null
6069,14/04/2018,20,0,10.7,null
6069,14/04/2018,21,0,9.8,null
6069,14/04/2018,22,0,9.2,null
6069,14/04/2018,23,0,8.7,null
6069,15/04/2018,0,0,8.7,null
6069,15/04/2018,1,0,7.9,null
6069,15/04/2018,2,0,6.8,null
6069,15/04/2018,3,0,6,null
6069,15/04/2018,4,0,5.6,null
6069,15/04/2018,5,0,5,null
6069,15/04/2018,6,0,6.1,null
6069,15/04/2018,7,0,7.3,null
6069,15/04/2018,8,0,8.2,null
6069,15/04/2018,9,0,8.9,null
6069,15/04/2018,10,0,10.2,null
6069,15/04/2018,11,0,10.7,null
6069,15/04/2018,12,0,10.4,null
6069,15/04/2018,13,0,11,null
6069,15/04/2018,14,0,11.4,null
6069,15/04/2018,15,0,11.2,null
6069,15/04/2018,16,0,10.7,null
6069,15/04/2018,17,0,10.5,null
6069,15/04/2018,18,0,10.4,null
6069,15/04/2018,19,0,10.2,null
6069,15/04/2018,20,0,9.8,null
6069,15/04/2018,21,0,9.6,null
6069,15/04/2018,22,0,9.2,null
6069,15/04/2018,23,0,9,null
6069,16/04/2018,0,0,8.8,null
6069,16/04/2018,1,0,8.5,null
6069,16/04/2018,2,0,8.3,null
6069,16/04/2018,3,0,8,null
6069,16/04/2018,4,0,7.7,null
6069,16/04/2018,5,0,7.4,null
6069,16/04/2018,6,0,7.4,null
6069,16/04/2018,7,0,7.9,null
6069,16/04/2018,8,0,8.5,null
6069,16/04/2018,9,0,9.2,null
6069,16/04/2018,10,0,10.1,null
6069,16/04/2018,11,0,11.5,null
6069,16/04/2018,12,0,12.7,null
6069,16/04/2018,13,0,13.4,null
6069,16/04/2018,14,0,14.4,null
6069,16/04/2018,15,0,14.7,null
6069,16/04/2018,16,0,14,null
6069,16/04/2018,17,0.8,12.7,null
6069,16/04/2018,18,1.3,12.1,null
6069,16/04/2018,19,0,11.9,null
6069,16/04/2018,20,0,10.7,null
6069,16/04/2018,21,0,9.4,null
6069,16/04/2018,22,0,8.6,null
6069,16/04/2018,23,0,8,null
6069,17/04/2018,0,0,7.3,null
6069,17/04/2018,1,0,7,null
6069,17/04/2018,2,0,7,null
6069,17/04/2018,3,0,7.2,null
6069,17/04/2018,4,0,7.1,null
6069,17/04/2018,5,0,6.6,null
6069,17/04/2018,6,0,6.8,null
6069,17/04/2018,7,0,6.7,null
6069,17/04/2018,8,0,7.1,null
6069,17/04/2018,9,0,8.5,null
6069,17/04/2018,10,0,10.4,null
6069,17/04/2018,11,0,12.3,null
6069,17/04/2018,12,0,13.7,null
6069,17/04/2018,13,0,14.1,null
6069,17/04/2018,14,0,14.3,null
6069,17/04/2018,15,0,13.9,null
6069,17/04/2018,16,0,13.6,null
6069,17/04/2018,17,0,12.9,null
6069,17/04/2018,18,0,12.5,null
6069,17/04/2018,19,0,11.9,null
6069,17/04/2018,20,0,11.4,null
6069,17/04/2018,21,0,10.9,null
6069,17/04/2018,22,0,10.6,null
6069,17/04/2018,23,0,10.5,null
6069,18/04/2018,0,0,10.4,null
6069,18/04/2018,1,0,10.3,null
6069,18/04/2018,2,0,10.5,null
6069,18/04/2018,3,0,10.6,null
6069,18/04/2018,4,0,11.1,null
6069,18/04/2018,5,0,10.9,null
6069,18/04/2018,6,0,11,null
6069,18/04/2018,7,0,11.6,null
6069,18/04/2018,8,0,12.6,null
6069,18/04/2018,9,0,14,null
6069,18/04/2018,10,0,15.2,null
6069,18/04/2018,11,0,15.7,null
6069,18/04/2018,12,0,16,null
6069,18/04/2018,13,0,16.9,null
6069,18/04/2018,14,0,17.1,null
6069,18/04/2018,15,0,17.6,null
6069,18/04/2018,16,0,16.8,null
6069,18/04/2018,17,0,16,null
6069,18/04/2018,18,0,16.1,null
6069,18/04/2018,19,0,15.2,null
6069,18/04/2018,20,0,13.7,null
6069,18/04/2018,21,0,12.5,null
6069,18/04/2018,22,0,11.6,null
6069,18/04/2018,23,0,10.6,null
6069,19/04/2018,0,0,10,null
6069,19/04/2018,1,0,9.3,null
6069,19/04/2018,2,0,8.6,null
6069,19/04/2018,3,0,8.3,null
6069,19/04/2018,4,0,7.9,null
6069,19/04/2018,5,0,7.3,null
6069,19/04/2018,6,0,8.5,null
6069,19/04/2018,7,0,10.9,null
6069,19/04/2018,8,0,13.4,null
6069,19/04/2018,9,0,16,null
6069,19/04/2018,10,0,18,null
6069,19/04/2018,11,0,20,null
6069,19/04/2018,12,0,21.3,null
6069,19/04/2018,13,0,22.2,null
6069,19/04/2018,14,0,22.8,null
6069,19/04/2018,15,0,23.2,null
6069,19/04/2018,16,0,23.2,null
6069,19/04/2018,17,0,22.2,null
6069,19/04/2018,18,0,20.9,null
6069,19/04/2018,19,0,19.4,null
6069,19/04/2018,20,0,17.5,null
